IMAGE_FILE,DESCRIPTION,AUTHOR,TITLE,TECHNIQUE,DATE,TYPE,SCHOOL,TIMEFRAME
26738-02_1sp1f.jpg,The figures are in the trianglar spandrel in the second bay between Joel and the Erythraean Sibyl.,MICHELANGELO Buonarroti,Ancestors of Christ: figures,"Fresco, 245 x 340 cm",1509,religious,Italian,1501-1550
26738-02_1sp1f.jpg,"The spandrel is above the Zerubbabel-Abiud-Eliakim lunette.It is generally believed that Zerubbabel is depicted here, together with his parents and a brother",MICHELANGELO Buonarroti,Ancestors of Christ: figures,"Fresco, 245 x 340 cm",1509,religious,Italian,1501-1550
26746-06_1sp5f.jpg,The figures are in the triangular spandrel in the sixth bay between Ezekiel and the Persian Sibyl.,MICHELANGELO Buonarroti,Ancestors of Christ: figures,"Fresco, 245 x 340 cm",1511,religious,Italian,1501-1550
26746-06_1sp5f.jpg,The spandrel is situated over the Rehoboam-Abijah lunette.Michelangelo painted a family group in this lunette.,MICHELANGELO Buonarroti,Ancestors of Christ: figures,"Fresco, 245 x 340 cm",1511,religious,Italian,1501-1550
26746-06_1sp5f.jpg,"The woman, seen in profile, is seated in the foreground, in an absorbed attitude, her chin resting on her hand; with her other arm she embraces her child.",MICHELANGELO Buonarroti,Ancestors of Christ: figures,"Fresco, 245 x 340 cm",1511,religious,Italian,1501-1550
26746-06_1sp5f.jpg,"Behind her, the gray-haired head of a male figure emerges from the shadows.Above, on each side of the ram's skull, the bronze nudes no longer take the form of motionless, reclining figures, but are howling demons who struggle furiously in almost acrobatic positions in the restricted space enclosing them.",MICHELANGELO Buonarroti,Ancestors of Christ: figures,"Fresco, 245 x 340 cm",1511,religious,Italian,1501-1550
26746-06_1sp5f.jpg,"Although their poses are perfectly symmetrical, their hair seems to be blown in the same direction, as if by a sudden gust of wind.It is usually assumed that the male figure in the shadows represents Solomon, the father of Rehoboam",MICHELANGELO Buonarroti,Ancestors of Christ: figures,"Fresco, 245 x 340 cm",1511,religious,Italian,1501-1550
26756-03_61ms.jpg,"The medallion in the third bay, above the Erythraean Sibyl, represents the Destruction of the Statue of the God Baal",MICHELANGELO Buonarroti,Medallion,"Fresco, diameter c. 135 cm",1511,religious,Italian,1501-1550
26762-09_61ms.jpg,"The medallion in the ninth bay, above the Jeremiah, represents the Elijah Ascending to Heaven on the Chariot of Fire",MICHELANGELO Buonarroti,Medallion,"Fresco, diameter c. 135 cm",1511,religious,Italian,1501-1550
27048-dance.jpg,This painting is an example of the Bambocciata painted by Dutch artists in Rome.,"MIEL, Jan",Dance in the Trattoria,"Oil on canvas, 51 x 67 cm",1647-49,genre,Flemish,1601-1650
27048-dance.jpg,"(Bambocciata: genre scene of popular life in the suburbs of Rome made popular by the Netherlandish painter Pieter van Laer, known in Italy as Il Bamboccio.)","MIEL, Jan",Dance in the Trattoria,"Oil on canvas, 51 x 67 cm",1647-49,genre,Flemish,1601-1650
27048-dance.jpg,A Genoese nobleman commissioned Miel to paint scenes from the Roman carnival for his Roman apartment.,"MIEL, Jan",Dance in the Trattoria,"Oil on canvas, 51 x 67 cm",1647-49,genre,Flemish,1601-1650
27048-dance.jpg,In this canvas the painter set the popular characters of the Comedia dell'Arte in a small trattoria,"MIEL, Jan",Dance in the Trattoria,"Oil on canvas, 51 x 67 cm",1647-49,genre,Flemish,1601-1650
27055-anatomy.jpg,This painting is one of the earliest of its kind in Dutch art.,"MIEREVELD, Michiel Jansz. van",Anatomy Lesson of Dr. Willem van der Meer,"Oil on canvas, 144 x 198 cm",1617,genre,Dutch,1601-1650
27055-anatomy.jpg,"In composition these works could be considered the unsavoury counter-parts of civic-guard company portraits, which often depicts the officers around a table laden with food.The painting was commissioned by the surgeon's guild in Delft from the leading painter of the city, Michiel van Miereveld.","MIEREVELD, Michiel Jansz. van",Anatomy Lesson of Dr. Willem van der Meer,"Oil on canvas, 144 x 198 cm",1617,genre,Dutch,1601-1650
27055-anatomy.jpg,"It is specified in the Latin inscription on the railing that the painter's elder son, Pieter, actually carried out the painting following his father's design.","MIEREVELD, Michiel Jansz. van",Anatomy Lesson of Dr. Willem van der Meer,"Oil on canvas, 144 x 198 cm",1617,genre,Dutch,1601-1650
27055-anatomy.jpg,"No independent pictures by Pieter is known, and he died six years after working on the painting, at the age of twenty-seven","MIEREVELD, Michiel Jansz. van",Anatomy Lesson of Dr. Willem van der Meer,"Oil on canvas, 144 x 198 cm",1617,genre,Dutch,1601-1650
27061-maurits1.jpg,In 1607 the Delft city fathers commissioned the Delft portraitist Michiel van Miereveld to paint a portrait of the Dutch stadholder Prince Maurits (1567-1625).,"MIEREVELD, Michiel Jansz. van","Portrait of Maurits, Prince of Orange-Nassau","Oil on panel, 110 x 98 cm",1607,portrait,Dutch,1601-1650
27061-maurits1.jpg,"Van Miereveld went to The Hague to record his subjects's features and produced this portrait of the prince in armour, with sword and baton, representing his role as captain general of the Dutch army.","MIEREVELD, Michiel Jansz. van","Portrait of Maurits, Prince of Orange-Nassau","Oil on panel, 110 x 98 cm",1607,portrait,Dutch,1601-1650
27061-maurits1.jpg,This picture became the model for all the later portraits of the prince.,"MIEREVELD, Michiel Jansz. van","Portrait of Maurits, Prince of Orange-Nassau","Oil on panel, 110 x 98 cm",1607,portrait,Dutch,1601-1650
27061-maurits1.jpg,(A full-length version of this portrait from 1615-20 is now in the Rijksmuseum Amsterdam.),"MIEREVELD, Michiel Jansz. van","Portrait of Maurits, Prince of Orange-Nassau","Oil on panel, 110 x 98 cm",1607,portrait,Dutch,1601-1650
27061-maurits1.jpg,"The portrait was engraved by Jan Muller in 1608and, like countless copies from Van Mireveld's workshop, hung in homes throughout the Netherlands.","MIEREVELD, Michiel Jansz. van","Portrait of Maurits, Prince of Orange-Nassau","Oil on panel, 110 x 98 cm",1607,portrait,Dutch,1601-1650
27061-maurits1.jpg,A bust-length version of the 1607 composition hangs above the fireplace in A Man Weighing Gold by Cornelis de Man,"MIEREVELD, Michiel Jansz. van","Portrait of Maurits, Prince of Orange-Nassau","Oil on panel, 110 x 98 cm",1607,portrait,Dutch,1601-1650
27067-port_ywo.jpg,"Hundreds of conservative portraits dating from the first half of the seventeenth century follow the patterns employed by Van Miereveld and the artists he influenced, such as Jan van Ravesteyn in The Hague and Paulus Morelsee in Utrecht.","MIEREVELD, Michiel Jansz. van",Portrait of a Young Woman,"Oil on panel, 70 x 58 cm",1630,portrait,Dutch,1601-1650
27067-port_ywo.jpg,Van Miereveld's reputation rested not upon invention or painterly effects but upon fidelity to appearance and exceptional craftsmanship.The identity of the sitter is not known.,"MIEREVELD, Michiel Jansz. van",Portrait of a Young Woman,"Oil on panel, 70 x 58 cm",1630,portrait,Dutch,1601-1650
27067-port_ywo.jpg,The painting is signed and dated right centre: A&#176; 1630.,"MIEREVELD, Michiel Jansz. van",Portrait of a Young Woman,"Oil on panel, 70 x 58 cm",1630,portrait,Dutch,1601-1650
27067-port_ywo.jpg,/ M. Mierevelt,"MIEREVELD, Michiel Jansz. van",Portrait of a Young Woman,"Oil on panel, 70 x 58 cm",1630,portrait,Dutch,1601-1650
27081-oyster_e.jpg,"Mieris's work are marked by the exceptional thoroughness of details, an effective variety of textures, and a smooth manner of painting akin to that of enamel miniatures.","MIERIS, Frans van, the Elder",Oyster Eaters,"Oil on panel, 45 x 35 cm",1659,genre,Dutch,1651-1700
27081-oyster_e.jpg,The everyday subject has an obvious erotic subtext: the richly furnished interior and elegant attire mask the vice that is cultivated in this establishment dedicated to gratification.,"MIERIS, Frans van, the Elder",Oyster Eaters,"Oil on panel, 45 x 35 cm",1659,genre,Dutch,1651-1700
27081-oyster_e.jpg,"The gentleman offers oysters, a symbol of lust and base pleasures.","MIERIS, Frans van, the Elder",Oyster Eaters,"Oil on panel, 45 x 35 cm",1659,genre,Dutch,1651-1700
27081-oyster_e.jpg,The woman's feigned shyness cannot hide her satiated ennui,"MIERIS, Frans van, the Elder",Oyster Eaters,"Oil on panel, 45 x 35 cm",1659,genre,Dutch,1651-1700
27095-exphagar.jpg,"The biblical story depicted in the paintings is the following.Hagar, the Egyptian hand maiden of Sarah was the mother of Ishmael, Abraham's first son.","MIERIS, Willem van",Expulsion of Hagar,"Oil on canvas mounted on panel, 44 x 34 cm",1724,religious,Dutch,1701-1750
27095-exphagar.jpg,"When Isaac, Sarah's son, was born Ishmael mocked his younger brother so that Sarah asked Abraham to banish him, together with his mother.","MIERIS, Willem van",Expulsion of Hagar,"Oil on canvas mounted on panel, 44 x 34 cm",1724,religious,Dutch,1701-1750
27095-exphagar.jpg,Abraham provided them with bread and a bottle of water and sent them off into the desert of Beersheba.,"MIERIS, Willem van",Expulsion of Hagar,"Oil on canvas mounted on panel, 44 x 34 cm",1724,religious,Dutch,1701-1750
27095-exphagar.jpg,"When the water was spent Hagar put Ismael under a bush to die and then sat some way off, weeping.","MIERIS, Willem van",Expulsion of Hagar,"Oil on canvas mounted on panel, 44 x 34 cm",1724,religious,Dutch,1701-1750
27095-exphagar.jpg,"But an angel appeared, by tradition the archangel Michael, and disclosed a well of water near by, so they were both saved.","MIERIS, Willem van",Expulsion of Hagar,"Oil on canvas mounted on panel, 44 x 34 cm",1724,religious,Dutch,1701-1750
27095-exphagar.jpg,"Two scenes, the banishment, and the appearance of the angel are common in 17th century Italian and Dutch painting","MIERIS, Willem van",Expulsion of Hagar,"Oil on canvas mounted on panel, 44 x 34 cm",1724,religious,Dutch,1701-1750
27130-still_2.jpg,Notable among the artists Jan Davidsz.,"MIGNON, Abraham",Still-Life with Fruits,"Oil on wood, 40 x 32,5 cm",1660s,still-life,German,1651-1700
27130-still_2.jpg,de Heem trained during his stay in Utrecht who then worked in his manner is the flower and fruit specialist Abraham Mignon,"MIGNON, Abraham",Still-Life with Fruits,"Oil on wood, 40 x 32,5 cm",1660s,still-life,German,1651-1700
27144-ploos2.jpg,In the middle of the eighteenth century numerous native portraitists - in addition to a few foreigners - were active in Holland.,"MIJN, George van der",Elizabeth Troost,"Oil on canvas, 55 x 45,7 cm",c. 1758,portrait,Dutch,1751-1800
27144-ploos2.jpg,They could be relied upon for truthful portrayals and good conversation pieces.,"MIJN, George van der",Elizabeth Troost,"Oil on canvas, 55 x 45,7 cm",c. 1758,portrait,Dutch,1751-1800
27144-ploos2.jpg,"The high level they could attain is seen in van der Mijn's small pendants of the wealthy timber merchant, great collector, and amateur artist Cornelis Ploos van Amstel and his wife Elizabeth Troost.At the time, Amsterdam's art world was closely knit.","MIJN, George van der",Elizabeth Troost,"Oil on canvas, 55 x 45,7 cm",c. 1758,portrait,Dutch,1751-1800
27144-ploos2.jpg,Elizabeth's sister Sarah married Ploos van Amstel's brother.,"MIJN, George van der",Elizabeth Troost,"Oil on canvas, 55 x 45,7 cm",c. 1758,portrait,Dutch,1751-1800
27144-ploos2.jpg,"and George van der Mijn was a close friend of his patron who had contact with the foremost artists, collectors, and intellectuals of the city.Van der Mijn portrait of Elizabeth Troost holding a small cup is as sympathetic as a Chardin lady.","MIJN, George van der",Elizabeth Troost,"Oil on canvas, 55 x 45,7 cm",c. 1758,portrait,Dutch,1751-1800
27144-ploos2.jpg,The touch in passages of the portrait is remarkable free and the colour harmonies are beautiful,"MIJN, George van der",Elizabeth Troost,"Oil on canvas, 55 x 45,7 cm",c. 1758,portrait,Dutch,1751-1800
27163-mildorf3.jpg,Earlier the painting was attributed to Paul Troger,"MILDORFER, Joseph Ignaz",Baptism of Christ,"Oil on canvas, 62 x 46,5 cm",1740s,religious,Austrian,1751-1800
27171-i_landsc.jpg,"Under Louis XIV, the two main landscape painter of the time were Pierre Patel and Francisque Millet.","MILLET, Francisque",Imaginary Landscape,"Oil on canvas, 57 x 66,5 cm",1660s,landscape,French,1651-1700
27171-i_landsc.jpg,"They were largely derivative in their styles, but this was the secret of their success.","MILLET, Francisque",Imaginary Landscape,"Oil on canvas, 57 x 66,5 cm",1660s,landscape,French,1651-1700
27171-i_landsc.jpg,"Both of them are relatively little known today.Francisque Millet was more talented than Patel, though his present reputation is also obscure.","MILLET, Francisque",Imaginary Landscape,"Oil on canvas, 57 x 66,5 cm",1660s,landscape,French,1651-1700
27171-i_landsc.jpg,"Flemish in origin like Philippe de Champaigne, he worked mainly in Paris, specializing in classical landscapes inspired by the works of Dughet and Poussin.","MILLET, Francisque",Imaginary Landscape,"Oil on canvas, 57 x 66,5 cm",1660s,landscape,French,1651-1700
27171-i_landsc.jpg,"Millet had imagination and good powers of observation, but he never painted anything without a classical format.","MILLET, Francisque",Imaginary Landscape,"Oil on canvas, 57 x 66,5 cm",1660s,landscape,French,1651-1700
27171-i_landsc.jpg,"Millet preferred an intense blue for his landscapes (as did Poussin), which gives then an unnatural air.The ideal landscape in Budapest characterizes well the style of this French painter of Flemish origin","MILLET, Francisque",Imaginary Landscape,"Oil on canvas, 57 x 66,5 cm",1660s,landscape,French,1651-1700
