sentence_id,sentence_text,image_file,title,author,type,school,timeframe_start,timeframe_end
4122,"In the Allegory on the Death of the Dauphin the figures are not strictly allegorical, apart from the sorrowing France behind the bed, for they represent the dauphine and the couple's sons (including the dead one who appears with a crown of stars for his dying father), the effect is of allegory rather than fact.",21367-allegory.jpg,Allegory on the Death of the Dauphin,Louis-Jean-François LAGRENÉE,mythological,French,1751,1800
4123,"And the idiom in which the picture is painted is certainly classical, much as interpreted by Batoni, though critics of the day it suggested Guido Reni",21367-allegory.jpg,Allegory on the Death of the Dauphin,Louis-Jean-François LAGRENÉE,mythological,French,1751,1800
4124,This subject is rare in seventeenth-century Northern Netherlandish art.,21387-lycomed2.jpg,Achilles Discovered among the Daughters of Lycomedes,Gérard de LAIRESSE,mythological,Dutch,1651,1700
4125,"However, it became extremely popular in Flanders after Rubens' version appeared in c. 1616.",21387-lycomed2.jpg,Achilles Discovered among the Daughters of Lycomedes,Gérard de LAIRESSE,mythological,Dutch,1651,1700
4126,"There are three known versions of the theme by Lairesse: in the Mauritshuis, The Hague, in the Nationalmuseum, Stockholm, and in the Herzog Anton Ulrich-Museum, Braunschweig.The subject is taken from Ovid's Metamorphoses.",21387-lycomed2.jpg,Achilles Discovered among the Daughters of Lycomedes,Gérard de LAIRESSE,mythological,Dutch,1651,1700
4127,"Knowing her son was destined to die if he went to fight in the Trojan war, Thethis, a sea nymph, disguised Achilles as a woman and entrusted him to King Lycomedes, in whose palace on the isle of Scyros he lived among the king's daughters.",21387-lycomed2.jpg,Achilles Discovered among the Daughters of Lycomedes,Gérard de LAIRESSE,mythological,Dutch,1651,1700
4128,Odysseus and other Greek chieftains were sent to fetch Achilles.,21387-lycomed2.jpg,Achilles Discovered among the Daughters of Lycomedes,Gérard de LAIRESSE,mythological,Dutch,1651,1700
4129,"They cunningly laid a heap of gifts before the girls - jewellery, clothes and other finery, but among them a sword, spear and shield.",21387-lycomed2.jpg,Achilles Discovered among the Daughters of Lycomedes,Gérard de LAIRESSE,mythological,Dutch,1651,1700
4130,"When a trumpet was sounded, Achilles instinctively snatched up the weapons and thus betrayed his identity.Lairesse, like all other artists who rendered the subject, chose the scene Achilles examining the weapons",21387-lycomed2.jpg,Achilles Discovered among the Daughters of Lycomedes,Gérard de LAIRESSE,mythological,Dutch,1651,1700
4131,The picture shows a wooded landscape with figures resting by a stream,21402-woodedla.jpg,Wooded Landscape,George LAMBERT,landscape,English,1701,1750
4132,"This painting is the largest of four variants of this subject painted by the artist; smaller versions are in the Wallace Collection, London, The Hermitage, St. Petersburg, and the Musée des Beaux-Arts, Nantes.",21427-camargo1.jpg,La Camargo Dancing,Nicolas LANCRET,genre,French,1701,1750
4133,The Washington version is the only one in which Camargo  is accompanied by a male dancer and several spectators,21427-camargo1.jpg,La Camargo Dancing,Nicolas LANCRET,genre,French,1701,1750
4134,Lancret was a painter of rustic entertainments and the theatre.,21431-company.jpg,Company in the Park,Nicolas LANCRET,genre,French,1701,1750
4135,"Although he borrowed Watteau's thematic repertory and style, he does not attain the universal, poetic dimension of his work",21431-company.jpg,Company in the Park,Nicolas LANCRET,genre,French,1701,1750
4136,"The composition reflects Lancret's dependence on Watteau, under whom he had briefly studied c. 1717.",21435-fetewood.jpg,Fete in a Wood,Nicolas LANCRET,genre,French,1701,1750
4137,Watteau's profound poetic feeling becomes in Lancret no more than a picturesque and amiable evocation of the life of society,21435-fetewood.jpg,Fete in a Wood,Nicolas LANCRET,genre,French,1701,1750
4138,"The decorative pendants, Le Moulinet, and Dance in a Pavilion, are typical of Lancret's art, with women who are almost alarmingly unindividualized and men but a bit more identifiable",21441-mouline1.jpg,Le Moulinet,Nicolas LANCRET,genre,French,1701,1750
4139,This painting is a study for a larger one which belonged to a cycle of eight canvases depicting exotic hunt scenes.,21450-tigerhun.jpg,Tiger Hunt,Nicolas LANCRET,landscape,French,1701,1750
4140,"The cycle was commissioned for one of the small royal apartment if the castle of Versailles from Jean-François de Troy, François Boucher, Charles Parrocel, Nicolas Lancret, Jean Baptiste Vanloo and Jean Baptiste Pater.",21450-tigerhun.jpg,Tiger Hunt,Nicolas LANCRET,landscape,French,1701,1750
4141,"The cycle is now conserved at the Mudée de Picardie, Amiens",21450-tigerhun.jpg,Tiger Hunt,Nicolas LANCRET,landscape,French,1701,1750
4142,"This is an early painting by Landseer, dating from the formative years of his career when he conquered London society as a youthful prodigy.",21464-greyhoun.jpg,A Greyhound with a Hare,Sir Edwin Henry LANDSEER,other,English,1801,1850
4143,This work is fascinating in that it illustrates the romantic origins of Landseer's art; both the violent subject and the course brushwork suggest that the work of James Ward was the major influence on the young artist,21464-greyhoun.jpg,A Greyhound with a Hare,Sir Edwin Henry LANDSEER,other,English,1801,1850
4144,"Three fancy-dress balls were held at Buckingham Palace by Queen Victoria and Prince Albert, each in a different style.",21468-queen.jpg,Queen Victoria and Prince Albert at the Bal Costumé of 12 May 1842,Sir Edwin Henry LANDSEER,historical,English,1801,1850
4145,At the first on 12 May 1842 the principal figures appeared as Edward III (1312-77) and Queen Philippa (1314?-69).,21468-queen.jpg,Queen Victoria and Prince Albert at the Bal Costumé of 12 May 1842,Sir Edwin Henry LANDSEER,historical,English,1801,1850
4146,"The second, on 6 June 1845, was in early Georgian dress and the third, on 13 June 1851, in the style of the Restoration.Landseer has painted Queen Victoria and Prince Albert in the Throne Room on the occasion of the fancy-dress ball of 1842, standing beneath a specially designed Gothic canopy decorated with purple velvet hangings.",21468-queen.jpg,Queen Victoria and Prince Albert at the Bal Costumé of 12 May 1842,Sir Edwin Henry LANDSEER,historical,English,1801,1850
4147,"Two chairs of state are visible behind the figures and above their heads on the cloth of honour is emblazoned the coat-of-arms of Edward III, combining French and English quarterings.",21468-queen.jpg,Queen Victoria and Prince Albert at the Bal Costumé of 12 May 1842,Sir Edwin Henry LANDSEER,historical,English,1801,1850
4148,"It was from this alcove that Queen Victoria and Prince Albert greeted over 2,000 guests.",21468-queen.jpg,Queen Victoria and Prince Albert at the Bal Costumé of 12 May 1842,Sir Edwin Henry LANDSEER,historical,English,1801,1850
4149,"Members of the Royal Household were expected to appear in costumes dating in style from the reign of Edward III, while the guests were encouraged to wear costumes of any period or country.",21468-queen.jpg,Queen Victoria and Prince Albert at the Bal Costumé of 12 May 1842,Sir Edwin Henry LANDSEER,historical,English,1801,1850
4150,"The setting for the ball and the design of the costumes were entrusted to James Robinson Planche, who was an authority on the history of dress, as evidenced by his encyclopaedic book History of British Costume (1834), as well as a dramatist and a herald in the College of Arms.The costumes worn by Queen Victoria and Prince Albert were designed by Vouillon and Laure with the guidance of Planche.",21468-queen.jpg,Queen Victoria and Prince Albert at the Bal Costumé of 12 May 1842,Sir Edwin Henry LANDSEER,historical,English,1801,1850
4151,For the sake of accuracy reference was made to the relevant monuments in Westminster Abbey.,21468-queen.jpg,Queen Victoria and Prince Albert at the Bal Costumé of 12 May 1842,Sir Edwin Henry LANDSEER,historical,English,1801,1850
4152,"The queen's costume was based upon the effigies of Philippa of Hainault and her daughter Blanche de la Tour (died in infancy 1342), while that for Prince Albert was derived from the effigy of Edward III.",21468-queen.jpg,Queen Victoria and Prince Albert at the Bal Costumé of 12 May 1842,Sir Edwin Henry LANDSEER,historical,English,1801,1850
4153,"Landseer began his painting at the time of the ball, but, as was so often the case with this artist, progress was delayed and the picture was not finished until 1846.",21468-queen.jpg,Queen Victoria and Prince Albert at the Bal Costumé of 12 May 1842,Sir Edwin Henry LANDSEER,historical,English,1801,1850
4154,The artist probaly painted this painting in Naples.,21480-annuncia.jpg,The Annunciation,Giovanni LANFRANCO,religious,Italian,1601,1650
4155,"A study drawing to this picture is in the Royal Collection, Windsor Castle",21480-annuncia.jpg,The Annunciation,Giovanni LANFRANCO,religious,Italian,1601,1650
4156,"Shortly after the completion of the ceiling in the Galleria of the Palazzo Farnese, Annibale and his pupils, who included Domenichino and Giovanni Lanfranco, were asked to provide decorations for a palazzetto behind Palazzo Farnese, across the Via Giulia.",21482-eremiti1.jpg,Mary Magdalen Raised by Angels,Giovanni LANFRANCO,religious,Italian,1601,1650
4157,The decoration consisted of mainly landscapes.,21482-eremiti1.jpg,Mary Magdalen Raised by Angels,Giovanni LANFRANCO,religious,Italian,1601,1650
4158,"In keeping with the character of the building, a casino in a garden, they represented mythological episodes.",21482-eremiti1.jpg,Mary Magdalen Raised by Angels,Giovanni LANFRANCO,religious,Italian,1601,1650
4159,"A few years later, Cardinal Odoardo Farnese decided to add a small room (Camerino degli Eremiti) to the Palazzetto Farnese as a Christian retreat where he could withdraw for his devotion.",21482-eremiti1.jpg,Mary Magdalen Raised by Angels,Giovanni LANFRANCO,religious,Italian,1601,1650
4160,"Giovanni Lanfranco was responsible for its entire decoration which consisted of four large frescoes, and nine ceiling panels, only two of which survived, Mary Magdalen Raised by Angels and Christ Served by Angels",21482-eremiti1.jpg,Mary Magdalen Raised by Angels,Giovanni LANFRANCO,religious,Italian,1601,1650
4161,"Painted by Lanfranco at the commission of Giacomo Simonelli, this painting decorated Simonelli's family chapel which was dedicated to Saint Ursula.",21490-s_ursula.jpg,St Ursula and the Virgins,Giovanni LANFRANCO,religious,Italian,1601,1650
4162,"In 1630 the church, Santa Marta in Vaticano, was destroyed to clear space for the construction of the Vatican's Palazzo del Governatorato.",21490-s_ursula.jpg,St Ursula and the Virgins,Giovanni LANFRANCO,religious,Italian,1601,1650
4163,"A date of 1622 was proposed for the picture on the basis of stylistic analogies with Lanfranco's Saint Margherita of Cortona, signed and dated by the artist in 1622 (Galleria Palatina, Palazzo Pitti, Florence).",21490-s_ursula.jpg,St Ursula and the Virgins,Giovanni LANFRANCO,religious,Italian,1601,1650
4164,"The Saint Ursula does not belong to the most refined and elegant phase of Lanfranco's career (1618-20), but rather to a slightly later phase of around 1622-24.",21490-s_ursula.jpg,St Ursula and the Virgins,Giovanni LANFRANCO,religious,Italian,1601,1650
4165,"This protobaroque period for Lanfranco is characterized by a more robust and vigorous style that is a prelude to the artist's full baroque work of 1624-25.In the same years Lanfranco also carried out another work for the Simonelli family at Santa Marta, an altarpiece similar in typology and style to the Saint Ursula.",21490-s_ursula.jpg,St Ursula and the Virgins,Giovanni LANFRANCO,religious,Italian,1601,1650
4166,"Showing the Virgin and Child and Saints James and Anthony Abbot, the painting is now in the Kunsthistorisches Museum in Vienna",21490-s_ursula.jpg,St Ursula and the Virgins,Giovanni LANFRANCO,religious,Italian,1601,1650
4167,"Alternative attribution to Cesare di Sesto, another artist in the circle of Leonardo da Vinci, is also proposed.",21520-st_john.jpg,St John the Baptist in the Wilderness,Bernardino LANINO,religious,Italian,1551,1600
